Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,Season,Home_EMA_Points,Home_EMA_GS,Home_EMA_GC,Away_EMA_Points,Away_EMA_GS,Away_EMA_GC,Home_Expected_Offense,Away_Expected_Offense,Target
2021-02-06,Levante,Granada,2,2,D,11,11,7,5,6,2,20-21,1.9284724834119933,1.9571139160124322,1.5170924691040588,0.9428642989085854,0.8370037657670533,1.425620883971116,24.0,25.4,1
2021-02-06,Huesca,Real Madrid,1,2,A,13,18,2,7,3,10,20-21,1.307814726511734,1.1236106470337233,0.9530937506976345,1.5364695221072409,1.779462055634559,1.0335849623741724,17.6,36.9,0
2021-02-06,Elche,Villarreal,2,2,D,8,9,2,4,4,2,20-21,0.24941337575979375,0.535054819983979,1.6306844912376335,1.3353041669915946,1.2813408044937824,0.8597323242042272,18.2,43.2,1
2021-02-06,Sevilla,Getafe,3,0,H,17,5,5,1,3,1,20-21,2.564469740555377,1.9891121704732464,0.5492861830531262,1.177296179343162,0.7487119364507789,1.4078364696974934,43.5,17.9,2
2021-02-07,Sociedad,Cadiz,4,1,H,17,2,6,1,5,1,20-21,0.9121207594327627,1.331445644508488,1.5286104323666923,0.5965138685958004,1.3537837018676053,2.6115792004198544,44.9,16.9,2
2021-02-07,Ath Bilbao,Valencia,1,1,D,11,15,2,2,6,6,20-21,1.1333182786421678,2.016803350363435,1.560783150056614,1.5665076812868883,1.0017863904023367,1.087960616824745,28.8,31.7,1
2021-02-07,Osasuna,Eibar,2,1,H,12,12,4,3,2,1,20-21,0.9803661878353191,0.9632344817151752,1.1142453030794481,0.5151771171550513,0.7233795129503287,1.5646278071439315,21.8,25.7,2
2021-02-07,Betis,Barcelona,2,3,A,8,12,5,4,3,5,20-21,2.163118323804227,1.5410308394053558,0.9341554752941899,2.8411196937825247,2.3053000943506783,0.6488117870507962,31.1,45.9,0
2021-02-08,Ath Madrid,Celta,2,2,D,9,7,2,2,1,4,20-21,2.9588470688664525,2.8346780841201054,1.1505978123392993,0.8620245605417398,0.6270022615095309,1.1543963401134532,38.0,38.3,1
2021-02-09,Real Madrid,Getafe,2,0,H,14,1,4,0,8,1,20-21,2.0243130147381607,1.8529747037563729,1.022389974916115,0.7848641195621081,0.499141290967186,1.9385576464649956,36.9,17.9,2
2021-02-12,Celta,Elche,3,1,H,9,7,6,2,3,6,20-21,0.9080163736944933,1.0846681743396873,1.4362642267423023,0.49960891717319583,1.0233698799893194,1.7537896608250891,38.3,18.2,2
2021-02-13,Granada,Ath Madrid,1,2,A,6,10,1,4,7,3,20-21,0.9619095326057236,1.2246691771780356,1.6170805893140774,2.3058980459109684,2.5564520560800705,1.4337318748928662,25.4,38.0,0
2021-02-13,Sevilla,Huesca,1,0,H,14,9,4,5,6,6,20-21,2.709646493703585,2.3260747803154977,0.36619078870208416,0.871876484341156,1.0824070980224823,1.3020625004650896,43.5,17.6,2
2021-02-13,Eibar,Valladolid,1,1,D,14,5,2,1,7,3,20-21,0.34345141143670094,0.8155863419668858,1.7097518714292876,0.4644840137810471,0.8156707784249096,1.6745311021772278,25.7,21.3,1
2021-02-13,Barcelona,Alaves,5,1,H,17,6,9,2,5,4,20-21,2.8940797958550166,2.536866729567119,1.0992078580338642,1.3363423534927923,0.7762226123896532,1.1730307412575491,45.9,28.3,2
2021-02-14,Villarreal,Betis,1,2,A,9,15,5,4,7,3,20-21,1.2235361113277299,1.5208938696625216,1.2398215494694849,1.4420788825361515,1.6940205596035707,1.6227703168627934,43.2,31.1,0
2021-02-14,Levante,Osasuna,0,1,A,13,7,4,2,2,1,20-21,1.6189816556079957,1.9714092773416216,1.6780616460693727,1.6535774585568794,1.3088229878101167,1.0761635353862988,24.0,21.8,0
2021-02-14,Real Madrid,Valencia,2,0,H,16,4,7,1,6,1,20-21,2.3495420098254405,1.901983135837582,0.6815933166107434,1.3776717875245923,1.0011909269348913,1.0586404112164969,36.9,31.7,2
2021-02-14,Getafe,Sociedad,0,1,A,4,3,0,2,2,5,20-21,0.5232427463747388,0.3327608606447907,1.9590384309766637,1.6080805062885086,2.2209637630056585,1.3524069549111282,17.9,44.9,0
2021-02-15,Cadiz,Ath Bilbao,0,4,A,11,13,2,8,5,8,20-21,0.3976759123972003,1.2358558012450702,3.0743861336132365,1.0888788524281119,1.6778689002422902,1.3738554333710762,16.9,28.8,0
2021-02-17,Levante,Ath Madrid,1,1,D,7,14,4,6,1,8,20-21,1.0793211037386639,1.3142728515610813,1.4520410973795819,2.5372653639406457,2.3709680373867137,1.289154583261911,24.0,38.0,1
2021-02-19,Betis,Getafe,1,0,H,12,6,5,1,5,2,20-21,1.9613859216907676,1.7960137064023804,1.4151802112418623,0.3488284975831592,0.22184057376319383,1.6393589539844426,31.1,17.9,2
2021-02-20,Valencia,Celta,2,0,H,10,5,3,2,6,1,20-21,0.9184478583497283,0.6674606179565943,1.372426940810998,1.6053442491296623,1.7231121162264582,1.2908428178282016,31.7,38.3,2
2021-02-20,Valladolid,Real Madrid,0,1,A,9,10,5,2,4,5,20-21,0.6429893425206981,0.8771138522832731,1.4496874014514853,2.566361339883627,1.9346554238917215,0.45439554440716234,21.3,36.9,0
2021-02-20,Elche,Eibar,1,0,H,6,13,2,3,1,4,20-21,0.33307261144879724,1.0155799199928797,2.169193107216726,0.5623009409578006,0.8770575613112572,1.4731679142861918,18.2,25.7,2
2021-02-20,Ath Madrid,Levante,0,2,A,28,6,11,1,12,2,20-21,2.0248435759604306,1.9139786915911425,1.1927697221746074,1.052880735825776,1.2095152343740543,1.301360731586388,38.0,24.0,0
2021-02-21,Barcelona,Cadiz,1,1,D,20,3,4,1,8,0,20-21,2.929386530570011,3.357911153044746,1.0661385720225762,0.2651172749314669,0.8239038674967135,3.382924089075491,45.9,16.9,1
2021-02-21,Sociedad,Alaves,4,0,H,8,7,4,2,4,3,20-21,2.072053670859006,1.8139758420037724,0.9016046366074189,0.8908949023285283,0.8508150749264355,2.4486871608383662,44.9,28.3,2
2021-02-21,Huesca,Granada,3,2,H,15,8,6,5,5,2,20-21,0.5812509895607708,0.7216047320149882,1.2013750003100598,0.6412730217371492,1.1497794514520239,1.7447203928760517,17.6,25.4,2
2021-02-21,Ath Bilbao,Villarreal,1,1,D,18,3,8,2,6,0,20-21,1.7259192349520747,2.451912600161527,0.9159036222473842,0.8156907408851534,1.3472625797750144,1.49321436631299,28.8,43.2,1
2021-02-22,Osasuna,Sevilla,0,2,A,6,10,0,5,3,5,20-21,2.102384972371253,1.2058819918734112,0.7174423569241993,2.80643099580239,1.8840498535436654,0.24412719246805614,21.8,43.5,0
2021-02-24,Barcelona,Elche,3,0,H,9,6,5,1,6,3,20-21,2.286257687046674,2.5719407686964977,1.0440923813483842,1.2220484076325315,1.0103866133285866,1.4461287381444843,45.9,18.2,2
2021-02-26,Levante,Ath Bilbao,1,1,D,10,11,4,5,2,10,20-21,1.7019204905505174,1.4730101562493696,0.8675738210575921,1.4839461566347165,1.967941733441018,0.9439357481649229,24.0,28.8,1
2021-02-27,Getafe,Valencia,3,0,H,15,5,4,0,3,6,20-21,0.23255233172210615,0.14789371584212924,1.4262393026562952,1.6122985722331522,1.1116404119710628,0.9149512938739988,17.9,31.7,2
2021-02-27,Sevilla,Barcelona,0,2,A,4,9,2,5,3,3,20-21,2.8709539972015934,1.9226999023624436,0.16275146164537077,2.5241717913644495,2.7146271791309986,0.6960615875655896,43.5,45.9,0
2021-02-27,Eibar,Huesca,1,1,D,17,4,3,1,6,2,20-21,0.3748672939718671,0.5847050408741715,1.3154452761907947,1.3875006597071806,1.4810698213433255,1.46758333354004,25.7,17.6,1
2021-02-27,Alaves,Osasuna,0,1,A,4,6,1,3,5,2,20-21,0.5939299348856856,0.567210049950957,2.965791440558911,1.4015899815808355,0.8039213279156076,1.1449615712827996,28.3,21.8,0
2021-02-28,Celta,Valladolid,1,1,D,11,7,2,3,3,5,20-21,1.070229499419775,1.148741410817639,1.5272285452188012,0.42865956168046543,0.5847425681888488,1.299791600967657,38.3,21.3,1
2021-02-28,Cadiz,Betis,0,1,A,5,9,3,4,3,7,20-21,0.5100781832876446,0.8826025783311424,2.588616059383661,2.307590614460512,1.5306758042682538,0.9434534741612417,16.9,31.1,0
2021-02-28,Granada,Elche,2,1,H,13,12,4,4,5,5,20-21,0.4275153478247662,1.433186300968016,2.163146928584035,0.8146989384216877,0.6735910755523912,1.9640858254296563,25.4,18.2,2
2021-02-28,Villarreal,Ath Madrid,0,2,A,19,6,6,5,10,2,20-21,0.8771271605901023,1.2315083865166763,1.3288095775419935,1.349895717306954,1.275985794394095,1.4618464814497383,43.2,38.0,0
2021-03-01,Real Madrid,Sociedad,1,1,D,21,6,2,2,13,4,20-21,2.7109075599224184,1.6231036159278145,0.30293036293810827,2.381369113906004,2.542650561335848,0.6010697577382793,36.9,44.9,1
2021-03-05,Valencia,Villarreal,2,1,H,25,10,4,5,5,3,20-21,1.0748657148221017,0.7410936079807086,1.6099675292493325,0.5847514403934017,0.8210055910111176,1.552539718361329,31.7,43.2,2
2021-03-06,Valladolid,Getafe,2,1,H,4,9,3,2,1,6,20-21,0.6191063744536436,0.7231617121258993,1.1998610673117713,1.1550348878147374,1.0985958105614195,0.9508262017708635,21.3,17.9,2
2021-03-06,Elche,Sevilla,2,1,H,6,11,3,3,6,3,20-21,0.5431326256144585,0.7823940503682608,1.9760572169531043,1.913969331467729,1.2817999349082958,0.7751676410969138,18.2,43.5,2
2021-03-06,Cadiz,Eibar,1,0,H,6,16,2,1,0,12,20-21,0.3400521221917631,0.5884017188874283,2.0590773729224408,0.5832448626479114,0.7231366939161143,1.2102968507938632,16.9,25.7,2
2021-03-06,Osasuna,Barcelona,0,2,A,10,13,3,6,3,4,20-21,1.9343933210538904,0.8692808852770717,0.7633077141885332,2.6827811942429665,2.476418119420666,0.4640410583770598,21.8,45.9,0
2021-03-07,Sociedad,Levante,1,0,H,25,6,8,1,7,5,20-21,1.920912742604003,2.028433707557232,0.734046505158853,1.467946993700345,1.3153401041662465,0.9117158807050614,44.9,24.0,2
2021-03-07,Huesca,Celta,3,4,A,19,10,7,7,6,3,20-21,1.2583337731381206,1.3207132142288838,1.3117222223600267,1.0468196662798501,1.0991609405450928,1.3514856968125342,17.6,38.3,0
2021-03-07,Ath Madrid,Real Madrid,1,1,D,11,18,5,8,1,6,20-21,1.899930478204636,1.5173238629293968,0.9745643209664923,2.140605039948279,1.415402410618543,0.5352869086254055,38.0,36.9,1
2021-03-07,Ath Bilbao,Granada,2,1,H,7,13,5,3,6,9,20-21,1.322630771089811,1.6452944889606789,0.9626238321099486,1.2850102318831775,1.622124200645344,1.77543128572269,28.8,25.4,2
2021-03-08,Betis,Alaves,3,2,H,23,4,8,3,12,1,20-21,2.5383937429736747,1.3537838695121693,0.6289689827741612,0.3959532899237904,0.37814003330063806,2.3105276270392743,31.1,28.3,2
2021-03-10,Ath Madrid,Ath Bilbao,2,1,H,11,4,5,2,5,4,20-21,1.5999536521364242,1.3448825752862645,0.9830428806443282,1.8817538473932074,1.7635296593071192,0.9750825547399657,38.0,28.8,2
2021-03-12,Levante,Valencia,1,0,H,11,11,3,2,3,3,20-21,0.9786313291335635,0.8768934027774977,0.9411439204700409,1.7165771432147345,1.160729071987139,1.406645019499555,24.0,31.7,2
2021-03-13,Alaves,Cadiz,1,1,D,9,9,3,1,2,5,20-21,0.26396885994919367,0.9187600222004254,2.540351751359516,1.2267014147945088,0.7256011459249523,1.3727182486149607,28.3,16.9,1
2021-03-13,Real Madrid,Elche,2,1,H,17,3,4,2,6,1,20-21,1.7604033599655196,1.276934940412362,0.690191272416937,1.3620884170763057,1.1882627002455073,1.6507048113020697,36.9,18.2,2
2021-03-13,Osasuna,Valladolid,0,0,D,14,12,2,2,7,3,20-21,1.2895955473692604,0.5795205901847146,1.1755384761256888,1.4127375829690958,1.1487744747505995,1.133240711541181,21.8,21.3,1
2021-03-13,Getafe,Ath Madrid,0,0,D,11,15,2,7,3,11,20-21,0.7700232585431583,1.0657305403742798,1.3005508011805758,2.0666357680909497,1.563255050190843,0.9886952537628855,17.9,38.0,1
2021-03-14,Celta,Ath Bilbao,0,0,D,13,6,3,1,1,3,20-21,1.6978797775199002,2.0661072936967284,1.9009904645416895,1.254502564928805,1.509019772871413,1.3167217031599772,38.3,28.8,1
2021-03-14,Granada,Sociedad,1,0,H,7,7,2,1,4,6,20-21,0.8566734879221185,1.414749467096896,1.8502875238151266,2.2806084950693353,1.6856224717048216,0.4893643367725687,25.4,44.9,2
2021-03-14,Eibar,Villarreal,1,3,A,16,13,7,8,7,2,20-21,0.388829908431941,0.4820911292774096,1.1401979005292422,0.3898342935956011,0.8806703940074118,1.7016931455742195,25.7,43.2,0
2021-03-14,Sevilla,Betis,1,0,H,9,13,3,3,3,6,20-21,1.2759795543118195,1.1878666232721973,1.1834450940646093,2.6922624953157834,1.9025225796747796,1.085979321849441,43.5,31.1,2
2021-03-15,Barcelona,Huesca,4,1,H,12,8,5,4,7,3,20-21,2.788520796161978,2.3176120796137774,0.3093607055847066,0.8388891820920805,1.8804754761525893,2.2078148149066843,45.9,17.6,2
2021-03-17,Sevilla,Elche,2,0,H,13,11,8,5,4,1,20-21,1.8506530362078797,1.1252444155147983,0.788963396043073,0.9080589447175372,1.1255084668303383,1.7671365408680466,43.5,18.2,2
2021-03-19,Betis,Levante,2,0,H,15,7,6,1,4,1,20-21,1.7948416635438558,1.2683483864498533,1.0573195478996273,1.6524208860890424,0.9179289351849985,0.6274292803133606,31.1,24.0,2
2021-03-20,Ath Bilbao,Eibar,1,1,D,18,4,4,2,10,1,20-21,1.1696683766192035,1.0060131819142755,0.8778144687733183,0.25921993895462736,0.6547274195182731,1.7601319336861616,28.8,25.7,1
2021-03-20,Celta,Real Madrid,1,3,A,8,16,3,4,1,7,20-21,1.4652531850132668,1.3774048624644857,1.2673269763611266,2.173602239977013,1.5179566269415747,0.793460848277958,38.3,36.9,0
2021-03-20,Huesca,Osasuna,0,0,D,15,7,3,2,5,1,20-21,0.5592594547280537,1.586983650768393,2.805209876604456,1.1930636982461738,0.38634706012314307,0.783692317417126,17.6,21.8,1
2021-03-20,Valladolid,Sevilla,1,1,D,3,12,2,4,2,8,20-21,1.275158388646064,0.765849649833733,0.7554938076941207,2.2337686908052534,1.416829610343199,0.5259755973620487,21.3,43.5,1
2021-03-21,Sociedad,Barcelona,1,6,A,10,14,5,10,1,1,20-21,1.520405663379557,1.1237483144698812,0.6595762245150458,2.859013864107985,2.8784080530758516,0.5395738037231377,44.9,45.9,0
2021-03-21,Ath Madrid,Alaves,1,0,H,8,9,4,3,5,5,20-21,1.7110905120606332,1.0421700334605621,0.659130169175257,0.5093125732994624,0.9458400148002837,2.026901167573011,38.0,28.3,2
2021-03-21,Getafe,Elche,1,1,D,12,6,5,2,4,8,20-21,0.8466821723621056,0.7104870269161866,0.8670338674537172,0.6053726298116916,0.7503389778868923,1.8447576939120311,17.9,18.2,1
2021-03-21,Valencia,Granada,2,1,H,18,15,9,3,3,4,20-21,1.1443847621431564,0.7738193813247595,1.27109667966637,1.5711156586147457,1.2764996447312642,1.2335250158767512,31.7,25.4,2
2021-03-21,Villarreal,Cadiz,2,1,H,13,9,4,3,5,6,20-21,1.2598895290637342,1.5871135960049412,1.4677954303828131,1.1511342765296726,0.8170674306166349,1.2484788324099738,43.2,16.9,2
2021-04-02,Levante,Huesca,0,2,A,13,6,3,2,8,2,20-21,1.1016139240593616,0.6119526234566658,1.0849528535422404,0.7061729698187025,1.0579891005122621,1.8701399177363043,24.0,17.6,0
2021-04-03,Granada,Villarreal,0,3,A,6,15,2,6,3,5,20-21,1.0474104390764973,1.1843330964875096,1.4890166772511675,1.8399263527091563,1.7247423973366276,1.3118636202552088,25.4,43.2,0
2021-04-03,Real Madrid,Eibar,2,0,H,21,10,8,4,6,9,20-21,2.4490681599846758,2.011971084627717,0.8623072321853054,0.5061466259697516,0.7698182796788487,1.5067546224574413,36.9,25.7,2
2021-04-03,Osasuna,Getafe,0,0,D,4,6,1,2,2,4,20-21,1.1287091321641158,0.2575647067487621,0.5224615449447507,0.8977881149080704,0.8069913512774578,0.9113559116358115,21.8,17.9,1
2021-04-04,Alaves,Celta,1,3,A,17,8,7,6,6,2,20-21,0.339541715532975,0.6305600098668559,1.6846007783820076,0.9768354566755113,1.2516032416429905,1.8448846509074177,28.3,38.3,0
2021-04-04,Elche,Betis,1,1,D,7,13,3,3,7,2,20-21,0.7369150865411278,0.8335593185912615,1.5631717959413542,2.196561109029237,1.5122322576332357,0.7048796985997516,18.2,31.1,1
2021-04-04,Cadiz,Valencia,2,1,H,6,12,2,6,4,13,20-21,0.7674228510197818,0.8780449537444233,1.498985888273316,1.7629231747621044,1.1825462542165064,1.18073111977758,16.9,31.7,2
2021-04-04,Sevilla,Ath Madrid,1,0,H,18,9,5,4,3,2,20-21,1.8225124605368357,1.277886406895466,0.6839837315746992,2.140727008040422,1.0281133556403748,0.43942011278350473,43.5,38.0,2
2021-04-05,Barcelona,Valladolid,1,0,H,25,7,10,2,4,1,20-21,2.906009242738657,3.9189387020505677,0.6930492024820918,1.1834389257640427,0.8438997665558221,0.8369958717960805,45.9,21.3,2
2021-04-07,Sociedad,Ath Bilbao,1,1,D,12,11,2,2,3,6,20-21,1.0136037755863716,1.0824988763132541,2.4397174830100306,1.113112251079469,1.0040087879428503,0.9185429791822122,44.9,28.8,1
2021-04-09,Huesca,Elche,3,1,H,8,8,5,2,6,6,20-21,1.470781979879135,1.3719927336748414,1.2467599451575364,0.8246100576940852,0.8890395457275078,1.375447863960903,17.6,18.2,2
2021-04-10,Eibar,Levante,0,1,A,10,6,4,1,6,3,20-21,0.3374310839798344,0.5132121864525659,1.671169748304961,0.7344092827062412,0.40796841563777725,1.3899685690281602,25.7,24.0,0
2021-04-10,Real Madrid,Barcelona,2,1,H,14,18,3,4,5,6,20-21,2.6327121066564505,2.0079807230851445,0.574871488123537,2.9373394951591045,2.9459591347003786,0.46203280165472793,36.9,45.9,2
2021-04-10,Getafe,Cadiz,0,1,A,19,8,4,3,10,4,20-21,0.931858743272047,0.5379942341849719,0.6075706077572077,1.5116152340131879,1.2520299691629488,1.3326572588488774,17.9,16.9,0
2021-04-10,Ath Bilbao,Alaves,0,0,D,11,9,4,0,6,6,20-21,1.0754081673863127,1.0026725252952335,0.9456953194548081,0.22636114368865004,0.7537066732445706,2.1230671855880052,28.8,28.3,1
2021-04-11,Villarreal,Osasuna,1,2,A,15,12,6,4,6,5,20-21,2.226617568472771,2.1498282648910854,0.874575746836806,1.0858060881094107,0.17170980449917475,0.34830769662983385,43.2,21.8,0
2021-04-11,Valencia,Sociedad,2,2,D,9,16,2,5,4,5,20-21,1.1752821165080698,1.1216975028110043,1.4538207465183868,1.0090691837242478,1.0549992508755028,1.9598116553400204,31.7,44.9,1
2021-04-11,Valladolid,Granada,1,2,A,7,12,3,6,2,4,20-21,0.7889592838426952,0.5625998443705481,0.8913305811973871,0.6982736260509983,0.7895553976583398,1.9926777848341117,21.3,25.4,0
2021-04-11,Betis,Ath Madrid,1,1,D,8,10,4,4,5,5,20-21,1.7977074060194915,1.3414881717554905,0.8032531323998344,1.427151338693615,0.6854089037602499,0.6262800751890032,31.1,38.0,1
2021-04-12,Celta,Sevilla,3,4,A,12,13,5,6,5,2,20-21,1.6512236377836742,1.8344021610953272,1.5632564339382786,2.2150083070245574,1.1852576045969774,0.4559891543831328,38.3,43.5,0
2021-04-18,Osasuna,Elche,2,0,H,9,8,3,2,4,5,20-21,1.723870725406274,0.7811398696661165,0.5655384644198892,0.5497400384627236,0.9260263638183386,1.916965242640602,21.8,18.2,2
2021-04-18,Alaves,Huesca,1,0,H,10,9,2,1,7,3,20-21,0.4842407624591,0.5024711154963805,1.415378123725337,1.9805213199194234,1.9146618224498944,1.1645066301050244,28.3,17.6,2
2021-04-18,Ath Madrid,Eibar,5,0,H,10,0,7,0,8,3,20-21,1.2847675591290768,0.7902726025068333,0.7508533834593355,0.2249540559865563,0.342141457635044,1.447446498869974,38.0,25.7,2
2021-04-18,Betis,Valencia,2,2,D,9,9,5,3,6,3,20-21,1.5318049373463278,1.227658781170327,0.8688354215998897,1.1168547443387133,1.414465001874003,1.6358804976789245,31.1,31.7,1
2021-04-18,Cadiz,Celta,0,0,D,5,11,2,4,4,7,20-21,2.0077434893421255,1.168019979441966,0.8884381725659184,1.1008157585224496,2.2229347740635514,2.3755042892921856,16.9,38.3,1
2021-04-18,Getafe,Real Madrid,0,0,D,19,10,6,2,6,6,20-21,0.6212391621813648,0.35866282278998135,0.7383804051714719,2.7551414044376337,2.005320482056763,0.716580992082358,17.9,36.9,1
2021-04-18,Levante,Villarreal,1,5,A,12,14,3,7,4,5,20-21,1.4896061884708276,0.6053122770918515,0.9266457126854403,1.484411712315181,1.766552176594057,1.2497171645578706,24.0,43.2,0
2021-04-18,Sociedad,Sevilla,1,2,A,5,15,2,7,7,3,20-21,1.0060461224828319,1.3699995005836687,1.9732077702266804,2.4766722046830383,2.1235050697313183,1.3039927695887552,44.9,43.5,0
2021-04-21,Elche,Valladolid,1,1,D,9,12,3,4,4,6,20-21,0.36649335897514906,0.6173509092122258,1.9446434950937348,0.5259728558951302,0.7083998962470321,1.2608870541315913,18.2,21.3,1
2021-04-21,Cadiz,Real Madrid,0,3,A,14,14,3,4,7,3,20-21,1.6718289928947505,0.778679986294644,0.5922921150439456,2.170094269625089,1.3368803213711755,0.47772066138823877,16.9,36.9,0
2021-04-21,Alaves,Villarreal,2,1,H,9,10,4,5,3,8,20-21,1.3228271749727334,0.668314076997587,0.9435854158168914,1.9896078082101207,2.8443681177293714,1.1664781097052472,28.3,43.2,2
2021-04-21,Osasuna,Valencia,3,1,H,18,10,9,5,5,6,20-21,2.1492471502708494,1.187426579777411,0.37702564294659285,1.0779031628924756,1.6096433345826688,1.7572536651192832,21.8,31.7,2
2021-04-21,Levante,Sevilla,0,1,A,6,10,1,3,2,3,20-21,0.9930707923138852,0.7368748513945678,2.2844304751236266,2.6511148031220255,2.0823367131542123,1.2026618463925036,24.0,43.5,0
2021-04-21,Betis,Ath Bilbao,0,0,D,6,16,2,4,5,4,20-21,1.3545366248975519,1.4851058541135513,1.245890281066593,1.0502721115908753,0.6684483501968225,0.6304635463032054,31.1,28.8,1
2021-04-22,Ath Madrid,Huesca,2,0,H,18,5,12,2,8,1,20-21,1.8565117060860512,2.193515068337889,0.5005689223062237,1.320347546612949,1.2764412149665965,1.109671086736683,38.0,17.6,2
2021-04-22,Granada,Eibar,4,1,H,8,16,4,3,4,7,20-21,1.4655157507006655,1.1930369317722265,1.661785189889408,0.14996937065770422,0.22809430509002937,2.6316309992466493,25.4,25.7,2
2021-04-22,Sociedad,Celta,2,1,H,7,10,3,3,2,4,20-21,0.6706974149885546,1.246666333722446,1.9821385134844536,1.0672105056816332,1.4819565160423678,1.5836695261947906,44.9,38.3,2
2021-04-22,Barcelona,Getafe,5,2,H,9,5,6,1,3,1,20-21,1.9582263301060698,2.2973060898002524,0.9746885344364853,0.7474927747875766,0.23910854852665425,0.49225360344764796,45.9,17.9,2
2021-04-24,Real Madrid,Betis,0,0,D,17,6,5,2,8,2,20-21,2.446729513083393,1.8912535475807837,0.31848044092549255,1.2363577499317013,0.9900705694090344,0.8305935207110621,36.9,31.1,1
2021-04-24,Valencia,Alaves,1,1,D,9,6,2,2,7,2,20-21,0.7186021085949837,1.4064288897217794,2.1715024434128556,1.8818847833151557,1.112209384665058,0.9623902772112609,31.7,28.3,1
2021-04-24,Elche,Levante,1,0,H,8,6,3,1,4,2,20-21,0.5776622393167661,0.7449006061414839,1.62976233006249,0.6620471948759236,0.4912499009297119,1.8562869834157512,18.2,24.0,2
2021-04-24,Valladolid,Cadiz,1,1,D,13,6,6,2,5,7,20-21,0.6839819039300868,0.8055999308313548,1.1739247027543942,1.1145526619298338,0.519119990863096,1.394861410029297,21.3,16.9,1
2021-04-25,Huesca,Getafe,0,2,A,8,6,1,4,1,0,20-21,0.8802316977419662,0.850960809977731,1.4064473911577888,0.4983285165250511,0.8260723656844361,1.9948357356317652,17.6,17.9,0
2021-04-25,Villarreal,Barcelona,1,2,A,10,15,4,5,6,1,20-21,1.326405205473414,2.2295787451529145,1.4443187398034982,2.3054842200707135,3.198204059866835,1.316459022957657,43.2,45.9,0
2021-04-25,Celta,Osasuna,2,1,H,7,12,2,3,2,8,20-21,0.7114736704544222,1.3213043440282453,1.722446350796527,2.4328314335138996,1.7916177198516074,0.5846837619643952,38.3,21.8,2
