Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,Referee,B365H,B365D,B365A,Home_PPDA,Away_PPDA
2018-05-05,Girona,Eibar,1,4,A,16,15,5,6,6,5,12,13,2,5,0,0,Daniel Trujillo,2.1,3.29,3.75,9.615,9.2
2018-05-05,Villarreal,Valencia,1,0,H,13,6,5,2,7,3,18,18,5,3,0,0,Jesús Gil,2.25,3.39,3.2,7.0,10.429
2018-05-06,Ath Madrid,Espanol,0,2,A,9,14,3,6,6,3,9,13,1,3,0,0,José Munuera,1.39,4.2,10.0,12.929,11.304
2018-05-06,Barcelona,Real Madrid,2,2,D,11,17,4,5,6,5,8,20,3,5,1,0,Alejandro Hernández,1.66,4.33,4.5,16.882,7.108
2018-05-06,Las Palmas,Getafe,0,1,A,21,8,4,1,9,4,8,28,0,2,0,0,Alberto Undiano,4.0,3.29,2.0,6.545,9.0
2018-05-06,Malaga,Alaves,0,3,A,16,13,4,7,6,7,15,13,2,1,0,0,José González,2.39,3.2,3.1,7.593,13.316
2018-05-07,Leganes,Levante,0,3,A,13,10,2,3,6,5,15,11,5,1,1,0,José Sánchez,2.1,3.2,3.89,8.167,5.939
2018-05-09,Barcelona,Villarreal,5,1,H,12,20,6,7,4,4,6,15,0,3,0,0,José Sánchez,1.28,5.75,10.0,16.1,8.767
2018-05-09,Sevilla,Real Madrid,3,2,H,14,14,6,4,2,3,21,9,3,1,0,0,Antonio Matéu Lahoz,2.45,3.7,2.62,14.692,10.952
2018-05-12,Alaves,Ath Bilbao,3,1,H,4,13,3,4,0,8,15,13,2,5,0,0,Daniel Ask,2.5,3.29,2.89,8.167,5.586
2018-05-12,Betis,Sevilla,2,2,D,9,13,5,5,4,5,10,19,1,4,0,0,Alfonso Álvarez,2.62,3.39,2.7,13.048,8.9
2018-05-12,Eibar,Las Palmas,1,0,H,10,8,5,2,3,11,13,12,3,1,0,0,Antonio Matéu Lahoz,1.39,4.5,9.0,7.483,6.731
2018-05-12,Getafe,Ath Madrid,0,1,A,11,5,4,3,8,2,13,17,3,2,0,0,Hsu Jason,2.79,3.1,2.79,7.25,5.0
2018-05-12,Girona,Valencia,0,1,A,16,10,4,4,6,2,16,11,2,3,0,0,Ignacio Iglesias,2.5,3.39,2.75,6.158,10.0
2018-05-12,La Coruna,Villarreal,2,4,A,16,11,7,7,11,0,14,5,3,0,0,0,Alejandro Hernández,3.5,3.6,2.04,20.471,18.053
2018-05-12,Real Madrid,Celta,6,0,H,15,5,10,1,4,2,5,10,0,1,0,0,Pablo González,1.36,5.0,9.0,10.621,21.5
2018-05-12,Sociedad,Leganes,3,2,H,11,9,6,3,5,1,8,12,1,2,0,0,David Medié,1.44,4.2,8.5,7.077,13.367
2018-05-13,Espanol,Malaga,4,1,H,19,9,7,3,5,3,13,19,0,2,0,0,Juan Martínez,1.61,3.7,6.25,5.769,11.655
2018-05-13,Levante,Barcelona,5,4,H,12,18,7,7,3,8,18,12,6,6,0,0,Mario Melero,10.0,5.25,1.3,12.286,7.0
2018-05-19,Celta,Levante,4,2,H,20,7,9,3,5,3,9,15,1,3,0,1,Ricardo de Burgos,1.8,4.0,4.1,6.885,16.0
2018-05-19,Las Palmas,Girona,1,2,A,13,12,7,6,4,3,7,19,1,2,0,0,Santiago Jaime,3.1,3.5,2.25,6.154,6.062
2018-05-19,Leganes,Betis,3,2,H,8,16,3,8,6,4,9,9,2,0,1,0,Jesús Gil,2.7,3.6,2.5,16.095,8.0
2018-05-19,Malaga,Getafe,0,1,A,6,11,2,3,2,9,19,12,4,1,0,0,Daniel Trujillo,3.3,3.3,2.25,6.824,4.406
2018-05-19,Sevilla,Alaves,1,0,H,20,10,8,4,8,3,15,12,2,2,0,0,Carlos del Cerro,1.4,4.75,8.0,7.148,21.529
2018-05-19,Villarreal,Real Madrid,2,2,D,14,15,5,7,4,5,13,10,4,3,0,0,José Sánchez,3.1,4.1,2.1,14.552,14.053
2018-05-20,Ath Bilbao,Espanol,0,1,A,12,11,3,4,7,7,4,11,0,1,0,0,David Fernández,2.04,3.5,3.6,12.75,15.75
2018-05-20,Ath Madrid,Eibar,2,2,D,8,14,4,3,2,2,14,14,6,2,1,0,Alfonso Álvarez,1.61,3.8,6.0,12.733,6.878
2018-05-20,Barcelona,Sociedad,1,0,H,12,13,4,2,3,8,13,13,3,2,0,0,José Munuera,1.22,7.0,11.0,9.174,11.037
2018-05-20,Valencia,La Coruna,2,1,H,22,12,5,7,8,4,8,11,0,0,0,0,David Medié,1.4,4.75,8.0,9.462,11.556
2018-08-17,Betis,Levante,0,3,A,22,6,8,4,5,3,10,10,0,2,0,0,Ignacio Iglesias,1.66,4.0,5.0,2.538,16.333
2018-08-17,Girona,Valladolid,0,0,D,13,2,1,1,3,2,21,20,1,1,0,0,Guillermo Cuadra,1.75,3.6,5.0,3.912,16.208
2018-08-18,Barcelona,Alaves,3,0,H,25,3,9,0,7,1,6,13,0,2,0,0,José Sánchez,1.11,10.0,21.0,6.941,31.308
2018-08-18,Celta,Espanol,1,1,D,12,14,2,5,8,7,13,14,3,2,0,0,Santiago Jaime,1.85,3.5,4.5,9.038,10.6
2018-08-18,Villarreal,Sociedad,1,2,A,16,8,7,4,4,6,16,10,2,3,0,0,Mario Melero,2.04,3.4,3.8,9.143,11.158
2018-08-19,Eibar,Huesca,1,2,A,18,8,6,6,7,0,12,13,1,1,0,0,Eduardo Prieto,1.66,3.75,5.5,5.167,12.682
2018-08-19,Real Madrid,Getafe,2,0,H,10,4,3,1,3,0,11,27,1,7,0,0,Daniel Ask,1.2,7.0,13.0,4.148,13.475
2018-08-19,Vallecano,Sevilla,1,4,A,13,17,2,8,2,6,6,15,1,0,0,0,Antonio Matéu Lahoz,3.25,3.6,2.14,13.15,13.263
2018-08-20,Ath Bilbao,Leganes,2,1,H,17,12,5,2,6,2,12,13,4,5,0,0,Adrián Cordero,1.75,3.3,5.5,5.913,20.938
2018-08-20,Valencia,Ath Madrid,1,1,D,13,9,4,3,4,10,10,15,2,3,0,0,Jesús Gil,3.0,3.2,2.5,10.619,11.783
2018-08-24,Getafe,Eibar,2,0,H,7,9,4,0,5,5,14,11,2,1,0,0,David Medié,1.95,3.2,4.33,6.84,2.414
2018-08-24,Leganes,Sociedad,2,2,D,18,7,5,6,5,0,12,9,1,2,0,0,José Luis Munuera,3.5,3.3,2.1,6.381,20.765
2018-08-25,Alaves,Betis,0,0,D,16,13,4,5,5,6,17,15,3,1,0,0,Pablo González,2.8,3.25,2.6,11.241,5.364
2018-08-25,Ath Madrid,Vallecano,1,0,H,9,13,2,3,8,5,7,8,1,1,0,0,José González,1.16,7.0,21.0,8.903,11.45
2018-08-25,Valladolid,Barcelona,0,1,A,7,10,4,5,6,10,13,11,1,1,0,0,Ricardo de Burgos,17.0,7.5,1.16,21.067,10.188
2018-08-26,Espanol,Valencia,2,0,H,19,16,9,4,6,10,16,12,1,1,0,0,Carlos del Cerro,3.25,3.2,2.37,8.517,8.645
2018-08-26,Girona,Real Madrid,1,4,A,10,20,5,8,4,7,13,11,2,3,0,0,Juan Martínez,8.0,5.5,1.36,30.786,13.25
2018-08-26,Sevilla,Villarreal,0,0,D,19,14,2,6,4,5,13,14,3,2,0,0,Alberto Undiano,1.72,4.2,4.33,16.375,9.115
2018-08-27,Ath Bilbao,Huesca,2,2,D,14,9,4,4,3,2,17,17,2,2,0,0,Hsu Jason,1.61,3.6,6.5,5.229,13.8
2018-08-27,Levante,Celta,1,2,A,15,21,6,9,7,7,14,8,2,3,0,0,Alejandro Hernández,2.4,3.25,3.0,8.519,11.0
2018-08-31,Eibar,Sociedad,2,1,H,8,7,2,2,4,2,18,15,3,2,0,0,José Sánchez,2.75,3.25,2.62,4.774,7.55
2018-08-31,Getafe,Valladolid,0,0,D,12,7,3,4,6,7,22,14,3,1,0,0,Adrián Cordero,1.9,3.2,4.75,4.541,7.458
2018-08-31,Villarreal,Girona,0,1,A,13,14,3,6,7,2,15,11,3,2,0,0,Eduardo Prieto,1.57,4.0,6.0,5.393,20.857
2018-09-01,Celta,Ath Madrid,2,0,H,10,9,4,0,2,8,12,14,4,5,0,1,Antonio Matéu Lahoz,5.5,3.4,1.75,15.75,11.115
2018-09-01,Real Madrid,Leganes,4,1,H,17,8,8,3,8,1,11,11,1,1,0,0,Santiago Jaime,1.12,9.0,21.0,5.87,29.111
2018-09-02,Alaves,Espanol,2,1,H,8,11,5,7,0,12,19,13,4,3,0,0,Ignacio Iglesias,2.9,3.1,2.54,10.222,6.522
2018-09-02,Barcelona,Huesca,8,2,H,31,7,15,3,9,4,6,12,1,2,0,0,Mario Melero,1.08,11.0,29.0,9.15,31.8
2018-09-02,Betis,Sevilla,1,0,H,11,8,3,2,5,8,15,17,3,6,0,1,Jesús Gil,2.8,3.5,2.45,7.095,12.12
2018-09-02,Levante,Valencia,2,2,D,13,18,4,5,3,5,14,10,4,2,1,0,Daniel Ask,3.75,3.4,2.0,10.409,9.421
2018-09-14,Huesca,Vallecano,0,1,A,14,14,4,2,6,3,16,18,2,1,0,0,David Medié,2.14,3.5,3.4,7.0,9.417
2018-09-15,Ath Bilbao,Real Madrid,1,1,D,11,16,3,6,1,2,18,6,6,2,0,0,José González,6.0,4.33,1.53,12.172,13.778
2018-09-15,Ath Madrid,Eibar,1,1,D,18,12,9,3,14,3,5,21,2,2,0,0,Juan Martínez,1.36,4.33,12.0,10.333,6.791
2018-09-15,Sociedad,Barcelona,1,2,A,8,12,5,6,1,6,18,8,1,1,0,0,Carlos del Cerro,7.0,5.25,1.4,12.0,9.909
2018-09-15,Valencia,Betis,0,0,D,12,11,2,6,5,4,22,9,6,3,0,0,Alejandro Hernández,1.75,3.75,4.75,14.032,6.75
2018-09-16,Espanol,Levante,1,0,H,22,16,9,4,5,4,17,13,1,2,0,0,Alberto Undiano,1.72,3.6,5.25,8.0,9.783
2018-09-16,Leganes,Villarreal,0,1,A,16,9,3,3,6,1,16,9,4,3,0,0,Pablo González,3.0,3.1,2.54,12.55,25.25
2018-09-16,Sevilla,Getafe,0,2,A,15,10,1,5,7,1,10,22,3,6,0,0,Ricardo de Burgos,1.55,4.0,7.0,4.115,13.409
2018-09-16,Valladolid,Alaves,0,1,A,15,10,5,4,7,2,9,12,3,2,0,0,José Luis Munuera,2.2,3.1,3.6,12.6,19.867
2018-09-17,Girona,Celta,3,2,H,11,20,6,7,3,1,15,11,1,3,0,1,Hsu Jason,2.4,3.3,3.0,16.0,8.45
2018-09-21,Huesca,Sociedad,0,1,A,13,7,3,1,7,5,16,12,5,3,0,2,Ignacio Iglesias,3.6,3.4,2.1,12.1,8.818
2018-09-22,Celta,Valladolid,3,3,D,12,14,5,4,7,8,9,11,2,2,0,0,Eduardo Prieto,1.75,3.5,5.25,11.182,9.63
2018-09-22,Eibar,Leganes,1,0,H,14,4,3,2,5,2,16,17,1,1,0,0,Mario Melero,2.04,3.2,4.0,8.353,8.0
2018-09-22,Getafe,Ath Madrid,0,2,A,11,7,2,4,1,5,12,15,1,2,1,0,José Sánchez,5.0,3.3,1.8,9.441,9.722
2018-09-22,Real Madrid,Espanol,1,0,H,19,10,5,3,8,3,5,16,2,2,0,0,Antonio Matéu Lahoz,1.18,7.0,15.0,8.269,18.056
2018-09-22,Vallecano,Alaves,1,5,A,13,11,4,7,8,4,14,12,1,2,1,0,Adrián Cordero,2.04,3.4,3.6,12.222,9.083
2018-09-23,Barcelona,Girona,2,2,D,22,7,11,6,8,2,9,16,3,5,1,0,Jesús Gil,1.08,11.0,21.0,10.714,25.467
2018-09-23,Betis,Ath Bilbao,2,2,D,15,7,3,4,6,1,13,20,2,7,0,1,Daniel Ask,2.14,3.3,3.6,8.4,11.037
2018-09-23,Levante,Sevilla,2,6,A,19,20,10,9,8,4,5,18,1,1,0,0,Guillermo Cuadra,3.5,3.6,2.04,17.8,10.217
2018-09-23,Villarreal,Valencia,0,0,D,11,12,1,2,8,6,12,12,4,1,0,1,Santiago Jaime,2.25,3.25,3.3,10.56,12.909
2018-09-25,Ath Madrid,Huesca,3,0,H,17,8,5,1,4,3,1,14,0,2,0,0,Pablo González,1.22,6.0,15.0,16.5,17.227
2018-09-25,Espanol,Eibar,1,0,H,9,8,5,1,4,3,8,8,2,2,0,0,José Luis Munuera,1.9,3.3,4.5,9.731,15.75
2018-09-25,Sociedad,Vallecano,2,2,D,16,11,6,6,8,5,12,18,4,3,0,0,Juan Martínez,1.61,4.0,5.5,5.25,12.609
2018-09-26,Ath Bilbao,Villarreal,0,3,A,12,19,2,6,6,4,3,14,1,1,0,0,Carlos del Cerro,2.25,3.3,3.3,8.6,18.684
2018-09-26,Leganes,Barcelona,2,1,H,10,9,6,5,4,5,15,11,4,2,0,0,Alberto Undiano,12.0,6.0,1.25,18.333,4.5
2018-09-26,Sevilla,Real Madrid,3,0,H,16,21,7,3,5,6,16,12,3,4,0,0,Alejandro Hernández,4.33,4.2,1.72,17.647,12.294
2018-09-26,Valencia,Celta,1,1,D,14,9,5,3,0,2,18,7,1,3,0,0,Ricardo de Burgos,1.66,4.0,4.75,14.31,12.067
2018-09-27,Alaves,Getafe,1,1,D,15,13,2,5,5,7,8,22,4,2,0,0,Eduardo Prieto,2.8,3.0,2.75,6.143,3.2
2018-09-27,Girona,Betis,0,1,A,8,14,2,6,5,1,17,14,1,3,0,0,José González,2.5,3.3,2.87,11.0,6.615
2018-09-27,Valladolid,Levante,2,1,H,20,9,6,4,8,6,17,10,1,4,0,1,David Medié,2.04,3.5,3.6,3.576,11.65
2018-09-28,Vallecano,Espanol,2,2,D,11,12,5,5,5,3,13,16,3,3,0,0,Hsu Jason,2.8,3.3,2.6,9.87,10.231
2018-09-29,Barcelona,Ath Bilbao,1,1,D,20,8,8,2,4,3,9,18,3,3,0,0,Santiago Jaime,1.16,7.5,17.0,5.08,14.28
2018-09-29,Eibar,Sevilla,1,3,A,15,7,2,5,6,3,16,9,2,3,0,0,Daniel Ask,3.3,3.4,2.2,4.676,23.909
2018-09-29,Real Madrid,Ath Madrid,0,0,D,15,8,6,3,8,6,7,17,3,4,0,0,Juan Martínez,2.0,3.5,3.75,8.7,15.409
2018-09-29,Sociedad,Valencia,0,1,A,10,9,5,2,3,0,13,18,3,5,0,0,Jesús Gil,2.2,3.4,3.2,9.708,11.222
2018-09-30,Betis,Leganes,1,0,H,17,11,4,5,7,1,7,10,0,4,0,0,José Sánchez,1.64,3.8,5.5,4.118,22.556
2018-09-30,Huesca,Girona,1,1,D,13,14,6,4,5,5,14,14,4,2,0,0,Adrián Cordero,2.5,3.3,2.9,7.176,10.333
2018-09-30,Levante,Alaves,2,1,H,14,14,4,2,9,4,22,19,7,1,0,0,Mario Melero,2.14,3.5,3.3,5.462,5.12
2018-09-30,Villarreal,Valladolid,0,1,A,27,9,7,3,7,2,17,12,3,3,0,0,Ignacio Iglesias,1.53,4.0,6.5,6.966,22.077
2018-10-01,Celta,Getafe,1,1,D,8,12,2,4,3,9,13,15,2,2,0,0,Guillermo Cuadra,2.0,3.5,3.8,8.812,8.259
2018-10-05,Ath Bilbao,Sociedad,1,3,A,13,6,5,3,11,0,15,19,6,5,0,0,Alejandro Hernández,2.04,3.4,3.8,5.739,11.958
2018-10-06,Alaves,Real Madrid,1,0,H,8,13,4,6,4,3,20,10,1,0,0,0,Santiago Jaime,9.0,4.75,1.36,17.478,8.667
2018-10-06,Getafe,Levante,0,1,A,15,12,4,3,10,2,17,18,4,5,1,0,José Luis Munuera,1.72,3.6,5.25,5.138,6.08
2018-10-06,Girona,Eibar,2,3,A,10,12,3,4,4,9,9,17,3,6,0,0,Eduardo Prieto,2.1,3.2,3.8,8.5,6.926
2018-10-06,Leganes,Vallecano,1,0,H,13,6,4,2,6,4,12,12,1,4,0,1,David Medié,2.0,3.3,4.0,13.714,7.4
2018-10-07,Ath Madrid,Betis,1,0,H,13,5,5,0,6,4,16,10,5,3,0,0,Alberto Undiano,1.44,4.0,9.0,12.031,13.0
2018-10-07,Espanol,Villarreal,3,1,H,28,13,12,6,10,3,13,8,3,2,0,0,Ricardo de Burgos,2.25,3.2,3.4,7.233,14.7
2018-10-07,Sevilla,Celta,2,1,H,12,13,3,5,8,8,14,9,3,4,0,1,Pablo González,1.53,4.33,6.0,11.0,12.238
2018-10-07,Valencia,Barcelona,1,1,D,10,10,3,5,5,2,11,6,2,2,0,0,José González,4.75,4.2,1.64,24.706,9.824
2018-10-07,Valladolid,Huesca,1,0,H,9,11,3,1,6,2,9,13,1,2,0,0,Antonio Matéu Lahoz,1.9,3.5,4.2,15.765,10.316
2018-10-19,Celta,Alaves,0,1,A,19,9,9,2,6,2,9,12,2,3,0,0,Carlos del Cerro,1.66,4.0,5.0,9.45,17.737
2018-10-20,Barcelona,Sevilla,4,2,H,23,19,9,7,5,7,10,16,0,1,0,0,Juan Martínez,1.33,6.0,7.5,10.714,10.321
2018-10-20,Real Madrid,Levante,1,2,A,34,6,12,2,15,1,10,19,1,2,0,0,Guillermo Cuadra,1.14,8.5,19.0,4.543,12.0
2018-10-20,Valencia,Leganes,1,1,D,18,7,4,5,10,1,9,13,1,2,0,0,Ignacio Iglesias,1.5,4.0,7.5,10.571,10.12
2018-10-20,Villarreal,Ath Madrid,1,1,D,18,15,6,4,8,7,16,9,3,1,0,0,Daniel Ask,3.8,3.1,2.14,7.533,14.833
2018-10-21,Betis,Valladolid,0,1,A,20,6,4,2,9,6,7,10,0,4,0,0,Hsu Jason,1.61,3.8,6.0,6.438,23.083
2018-10-21,Eibar,Ath Bilbao,1,1,D,18,6,6,3,8,2,7,13,2,3,0,0,Jesús Gil,2.7,3.2,2.75,4.893,11.353
2018-10-21,Huesca,Espanol,0,2,A,10,6,2,2,6,4,21,14,3,3,0,0,Eduardo Prieto,3.5,3.3,2.14,6.686,8.5
2018-10-21,Vallecano,Getafe,1,2,A,10,5,3,2,6,2,14,25,5,5,1,0,Mario Melero,2.9,3.3,2.5,3.391,6.781
2018-10-22,Sociedad,Girona,0,0,D,14,12,8,2,7,6,14,15,3,1,0,0,Pablo González,1.72,3.75,5.0,7.92,9.741
2018-10-24,Vallecano,Ath Bilbao,1,1,D,11,12,3,4,5,4,14,9,1,1,0,0,Guillermo Cuadra,3.3,3.3,2.25,14.087,5.643
2018-10-26,Valladolid,Espanol,1,1,D,15,11,2,4,5,2,16,16,4,2,0,0,Adrián Cordero,3.4,3.1,2.25,11.19,9.923
2018-10-27,Ath Bilbao,Valencia,0,0,D,13,11,2,3,5,2,25,22,2,5,0,0,Alberto Undiano,2.5,3.3,2.87,6.265,9.44
2018-10-27,Ath Madrid,Sociedad,2,0,H,14,7,4,0,10,1,10,7,2,1,0,0,Antonio Matéu Lahoz,1.53,3.8,7.5,5.971,20.214
2018-10-27,Celta,Eibar,4,0,H,10,17,6,5,2,8,9,8,0,0,0,0,José González,2.14,3.3,3.6,13.722,5.152
2018-10-27,Girona,Vallecano,2,1,H,14,14,6,5,4,7,11,16,1,3,1,0,José Luis Munuera,1.85,3.5,4.5,6.917,11.368
2018-10-27,Levante,Leganes,2,0,H,9,21,4,6,3,2,12,14,2,2,0,0,Ricardo de Burgos,2.1,3.25,3.75,14.158,7.48
2018-10-28,Alaves,Villarreal,2,1,H,19,9,6,2,8,4,9,11,1,1,0,0,Guillermo Cuadra,3.0,3.2,2.5,10.292,9.4
2018-10-28,Barcelona,Real Madrid,5,1,H,13,15,8,4,4,2,17,14,2,2,0,0,José Sánchez,1.95,3.8,3.6,11.769,12.222
2018-10-28,Getafe,Betis,2,0,H,16,7,7,3,5,4,9,14,1,2,0,0,Santiago Jaime,2.4,3.1,3.25,10.324,4.0
2018-10-28,Sevilla,Huesca,2,1,H,15,11,4,2,4,2,9,14,2,3,0,0,David Medié,1.22,6.5,13.0,11.938,18.167
2018-11-03,Leganes,Ath Madrid,1,1,D,8,9,3,4,4,7,18,12,4,2,0,0,Mario Melero,5.75,3.4,1.72,10.792,9.952
2018-11-03,Real Madrid,Valladolid,2,0,H,16,12,7,2,8,6,14,7,1,0,0,0,Jesús Gil,1.16,8.0,15.0,7.848,21.615
2018-11-03,Valencia,Girona,0,1,A,27,5,9,3,11,2,14,13,4,4,0,0,Hsu Jason,1.5,4.0,7.5,9.75,16.571
2018-11-03,Vallecano,Barcelona,2,3,A,11,9,5,5,3,1,23,11,4,2,0,0,Alejandro Hernández,9.5,6.0,1.28,17.087,5.367
2018-11-04,Betis,Celta,3,3,D,14,14,6,7,4,4,12,11,4,2,0,0,Daniel Ask,1.8,3.8,4.5,6.292,14.0
2018-11-04,Eibar,Alaves,2,1,H,23,9,8,3,13,1,11,7,4,0,1,1,Ignacio Iglesias,2.04,3.3,3.9,3.36,14.929
2018-11-04,Huesca,Getafe,1,1,D,18,8,7,2,10,2,18,13,5,3,0,0,Juan Martínez,3.6,3.3,2.1,4.25,8.059
2018-11-04,Sociedad,Sevilla,0,0,D,10,8,1,1,7,7,8,17,1,3,0,0,Eduardo Prieto,2.75,3.5,2.45,10.261,9.786
2018-11-04,Villarreal,Levante,1,1,D,23,13,4,2,5,4,14,10,3,3,0,0,Carlos del Cerro,1.55,4.0,6.0,4.043,21.083
2018-11-05,Espanol,Ath Bilbao,1,0,H,8,10,3,2,2,1,15,13,1,3,0,0,Pablo González,2.0,3.3,4.0,12.13,5.919
2018-11-09,Levante,Sociedad,1,3,A,17,15,2,4,6,4,17,12,6,1,0,0,David Medié,2.62,3.4,2.62,6.429,9.778
2018-11-10,Ath Madrid,Ath Bilbao,3,2,H,9,6,3,5,12,2,8,15,5,4,0,1,José Sánchez,1.44,4.0,9.0,10.654,9.455
2018-11-10,Getafe,Valencia,0,1,A,17,7,3,3,6,4,23,8,3,3,1,0,Ricardo de Burgos,2.75,3.1,2.75,10.355,7.176
2018-11-10,Girona,Leganes,0,0,D,5,10,0,1,0,6,13,13,1,4,0,0,Adrián Cordero,2.04,3.2,3.75,12.333,18.25
2018-11-10,Valladolid,Eibar,0,0,D,9,16,1,6,4,4,16,15,2,4,0,1,Guillermo Cuadra,2.3,3.3,3.25,10.722,7.031
2018-11-11,Alaves,Huesca,2,1,H,13,9,5,2,5,4,20,13,3,4,0,0,José Luis Munuera,1.8,3.6,4.33,6.444,9.158
2018-11-11,Barcelona,Betis,3,4,A,20,15,5,8,10,5,13,11,4,2,1,0,Antonio Matéu Lahoz,1.18,7.0,13.0,6.579,15.222
2018-11-11,Celta,Real Madrid,2,4,A,15,14,4,5,5,1,19,13,4,2,1,0,Alberto Undiano,5.0,4.5,1.55,9.2,12.4
2018-11-11,Sevilla,Espanol,2,1,H,23,15,10,7,6,3,18,10,4,2,0,0,Santiago Jaime,1.75,3.6,4.5,9.31,8.2
2018-11-11,Vallecano,Villarreal,2,2,D,15,11,7,5,8,4,7,12,1,3,0,1,José González,3.1,3.4,2.25,10.0,8.083
2018-11-23,Leganes,Alaves,1,0,H,13,7,6,2,5,3,10,13,2,4,0,0,Hsu Jason,2.2,3.1,3.6,9.609,8.0
2018-11-24,Ath Madrid,Barcelona,1,1,D,3,8,1,2,2,8,19,12,5,3,0,0,Jesús Gil,3.0,3.3,2.37,13.387,6.909
2018-11-24,Eibar,Real Madrid,3,0,H,14,9,8,3,5,4,17,8,2,1,0,0,Juan Martínez,6.0,4.33,1.53,11.182,7.737
2018-11-24,Huesca,Levante,2,2,D,32,5,12,3,7,2,11,8,4,3,1,0,Daniel Ask,2.25,3.4,3.25,6.531,14.333
2018-11-24,Valencia,Vallecano,3,0,H,13,13,10,3,6,5,15,14,2,4,0,1,Pablo González,1.44,4.5,7.5,7.514,7.909
2018-11-25,Ath Bilbao,Getafe,1,1,D,8,15,4,2,2,2,10,12,5,4,0,0,Ignacio Iglesias,2.04,3.3,3.9,5.043,14.05
2018-11-25,Espanol,Girona,1,3,A,18,16,10,11,8,3,16,14,3,4,0,0,Alejandro Hernández,1.66,3.6,5.75,8.0,19.0
2018-11-25,Sevilla,Valladolid,1,0,H,17,13,9,5,8,6,15,15,3,3,0,0,Carlos del Cerro,1.4,4.75,8.0,11.909,9.185
2018-11-25,Villarreal,Betis,2,1,H,13,13,8,6,5,4,15,13,2,1,0,0,Eduardo Prieto,2.14,3.4,3.4,15.148,9.818
2018-11-26,Sociedad,Celta,2,1,H,15,6,8,2,6,2,12,14,2,2,0,0,Mario Melero,1.85,3.75,4.2,12.625,13.286
2018-11-30,Vallecano,Eibar,1,0,H,5,13,2,5,1,4,15,12,5,3,0,0,Alberto Undiano,3.1,3.3,2.3,9.0,3.27
2018-12-01,Celta,Huesca,2,0,H,12,8,5,3,4,4,14,14,2,3,0,0,Adrián Cordero,1.64,4.0,5.0,4.655,9.885
2018-12-01,Getafe,Espanol,3,0,H,14,8,5,2,7,4,17,16,3,2,0,0,Antonio Matéu Lahoz,2.4,2.87,3.4,8.464,5.5
2018-12-01,Real Madrid,Valencia,2,0,H,13,7,3,2,2,2,11,10,1,3,0,0,José González,1.44,4.75,7.0,10.481,17.36
2018-12-01,Valladolid,Leganes,2,4,A,20,14,6,5,6,5,5,13,0,3,0,0,David Medié,2.37,3.1,3.3,7.947,20.312
2018-12-02,Alaves,Sevilla,1,1,D,11,14,3,3,2,5,21,14,3,3,0,0,José Sánchez,3.6,3.6,2.0,6.263,7.28
2018-12-02,Barcelona,Villarreal,2,0,H,16,12,7,2,11,1,9,17,2,4,0,0,José Luis Munuera,1.25,6.5,11.0,11.174,14.522
2018-12-02,Betis,Sociedad,1,0,H,6,6,4,4,6,4,18,18,4,2,0,0,Guillermo Cuadra,2.2,3.3,3.4,7.03,11.269
2018-12-02,Girona,Ath Madrid,1,1,D,13,17,3,3,2,9,8,16,0,5,0,0,Ricardo de Burgos,5.5,3.4,1.75,15.5,9.448
2018-12-03,Levante,Ath Bilbao,3,0,H,17,12,7,3,2,6,11,15,3,5,0,1,Santiago Jaime,2.75,3.4,2.54,9.28,5.576
2018-12-07,Leganes,Getafe,1,1,D,17,6,5,2,7,2,12,13,1,2,1,0,Pablo González,2.62,2.9,3.0,4.346,14.053
2018-12-08,Ath Madrid,Alaves,3,0,H,12,13,5,3,5,5,20,15,5,4,0,0,Alejandro Hernández,1.36,4.5,10.0,6.407,7.053
2018-12-08,Espanol,Barcelona,0,4,A,15,17,3,9,11,4,16,10,1,0,0,0,Carlos del Cerro,6.5,4.33,1.5,11.03,9.48
2018-12-08,Valencia,Sevilla,1,1,D,16,11,6,3,6,4,13,17,0,4,0,0,Daniel Ask,2.2,3.5,3.2,7.655,13.529
2018-12-08,Villarreal,Celta,2,3,A,13,14,3,7,6,1,12,10,3,3,0,0,Jesús Gil,1.72,3.8,4.75,9.259,13.0
2018-12-09,Betis,Vallecano,2,0,H,8,12,3,3,2,9,13,20,2,3,0,0,Juan Martínez,1.53,4.33,6.0,7.462,11.633
2018-12-09,Eibar,Levante,4,4,D,32,14,7,5,12,3,11,7,2,2,0,0,Hsu Jason,1.75,3.8,4.5,4.75,19.0
2018-12-09,Huesca,Real Madrid,0,1,A,11,5,4,4,11,6,12,10,2,2,0,0,Mario Melero,10.0,5.5,1.3,8.088,10.476
2018-12-09,Sociedad,Valladolid,1,2,A,23,10,5,6,11,6,9,16,2,2,0,0,Ignacio Iglesias,1.61,3.6,6.5,6.333,12.037
2018-12-10,Ath Bilbao,Girona,1,0,H,25,3,10,1,11,0,17,15,3,1,0,0,Eduardo Prieto,1.95,3.4,4.0,7.838,16.167
2018-12-14,Celta,Leganes,0,0,D,15,5,2,2,10,0,11,11,3,3,0,0,José Luis Munuera,1.85,3.5,4.33,4.227,35.308
2018-12-15,Eibar,Valencia,1,1,D,18,11,6,4,4,2,11,15,0,1,0,0,Adrián Cordero,2.7,3.2,2.7,7.8,12.471
