Season,Team,Date,h_a,PPDA,OPPDA,Referee
22-23,Real Madrid,2023-03-11 13:00:00,h,8.473684210526315,10.6,Jorge Figueroa
22-23,Real Madrid,2023-03-19 20:00:00,a,13.409090909090908,10.48148148148148,Ricardo de Burgos
22-23,Real Madrid,2023-04-02 14:15:00,h,8.75,19.1875,Juan Pulido
22-23,Real Madrid,2023-04-08 19:00:00,h,20.0,8.264705882352942,Hsu Jason
22-23,Real Madrid,2023-04-15 19:00:00,a,8.38888888888889,22.3125,Jesús Gil
22-23,Real Madrid,2023-04-22 19:00:00,h,6.653846153846154,23.72222222222222,Antonio Matéu
22-23,Real Madrid,2023-04-25 17:30:00,a,9.0,21.866666666666667,Javier Villanueva
22-23,Real Madrid,2023-04-29 16:30:00,h,5.742857142857143,25.357142857142858,Guillermo Cuadra
22-23,Real Madrid,2023-05-02 20:00:00,a,19.33333333333333,8.333333333333334,Juan Pulido
22-23,Real Madrid,2023-05-13 19:00:00,h,6.105263157894737,22.17391304347826,Juan Martínez
22-23,Real Madrid,2023-05-21 16:30:00,a,4.6,22.352941176470587,Ricardo de Burgos
22-23,Real Madrid,2023-05-24 17:30:00,h,11.65,11.486486486486486,Jesús Gil
22-23,Real Madrid,2023-05-27 17:00:00,a,10.1,17.285714285714285,César Soto
22-23,Real Madrid,2023-06-04 18:00:00,h,7.0,16.625,Isidro Díaz de Mera
22-23,Celta Vigo,2022-08-13 15:00:00,h,7.928571428571429,8.025641025641026,Miguel Ángel Ortiz Arias
22-23,Celta Vigo,2022-08-20 20:00:00,h,12.48,12.68,Jesús Gil
22-23,Celta Vigo,2022-08-26 18:00:00,a,12.23076923076923,11.8,Carlos del Cerro
22-23,Celta Vigo,2022-09-02 19:00:00,h,12.733333333333333,8.35897435897436,Juan Pulido
22-23,Celta Vigo,2022-09-10 19:00:00,a,11.875,17.55,Alejandro Hernández
22-23,Celta Vigo,2022-09-17 16:30:00,a,7.764705882352941,4.909090909090909,Pablo González
22-23,Celta Vigo,2022-10-02 14:15:00,h,6.5,13.333333333333334,César Soto
22-23,Celta Vigo,2022-10-09 19:00:00,a,14.047619047619047,8.62962962962963,José Luis Munuera
22-23,Celta Vigo,2022-10-16 12:00:00,h,7.1,8.392857142857142,Guillermo Cuadra
22-23,Celta Vigo,2022-10-19 17:00:00,a,12.083333333333334,13.5,Valentín Pizarro
22-23,Celta Vigo,2022-10-24 19:00:00,h,4.615384615384615,23.0,Pablo González
22-23,Celta Vigo,2022-10-29 12:00:00,a,21.571428571428573,8.181818181818182,Carlos del Cerro
22-23,Celta Vigo,2022-11-05 17:30:00,h,6.758620689655173,18.705882352941178,Jorge Figueroa
22-23,Celta Vigo,2022-11-10 18:00:00,a,12.217391304347826,4.885714285714286,José Luis Munuera
22-23,Celta Vigo,2022-12-30 18:15:00,h,17.38888888888889,9.148148148148149,Ricardo de Burgos
22-23,Celta Vigo,2023-01-06 17:30:00,a,12.523809523809524,9.083333333333334,Miguel Ángel Ortiz Arias
22-23,Celta Vigo,2023-01-13 20:00:00,h,15.333333333333334,15.27777777777778,Hsu Jason
22-23,Celta Vigo,2023-01-20 20:00:00,a,12.210526315789474,21.375,Juan Pulido
22-23,Celta Vigo,2023-01-29 17:30:00,h,10.0,7.266666666666667,Isidro Díaz de Mera
22-23,Celta Vigo,2023-02-04 20:00:00,a,13.0,7.52,Carlos del Cerro
22-23,Celta Vigo,2023-02-12 15:15:00,h,11.96,8.166666666666666,Jorge Figueroa
22-23,Celta Vigo,2023-02-18 10:00:00,a,11.36,10.352941176470589,Miguel Ángel Ortiz Arias
22-23,Celta Vigo,2023-02-26 15:15:00,h,8.296296296296296,11.55,Ricardo de Burgos
22-23,Celta Vigo,2023-03-06 20:00:00,a,19.27777777777778,5.620689655172414,José Sánchez
22-23,Celta Vigo,2023-03-11 17:30:00,h,9.666666666666666,7.478260869565218,Juan Pulido
22-23,Celta Vigo,2023-03-18 17:30:00,a,12.181818181818182,9.318181818181818,Guillermo Cuadra
